TrialConfig.ScenePerlinSurfaceConfig.ContainerConfig.MovementSpeed,TrialConfig.MetaConfig.Condition.Scene.View.Heading,TrialConfig.MetaConfig.Condition.Target.SurfaceOffset,TrialConfig.MetaConfig.StimulusLevel.BiasPercentage,TrialResponse.AgainstResponseProbability.mean,TrialResponse.AgainstResponseProbability.sem,TrialResponse.AgainstResponseProbability.count
1.0,15.0,1.23,200,0.9736842105263158,0.02631578947368421,38
1.0,15.0,4.7,-200,0.0,0.0,38
1.0,15.0,4.7,-160,0.0,0.0,37
1.0,15.0,4.7,-120,0.10526315789473684,0.05045276771256956,38
1.0,15.0,4.7,-80,0.7368421052631579,0.07239266372688177,38
1.0,15.0,4.7,-40,0.8947368421052632,0.05045276771256955,38
1.0,15.0,4.7,0,1.0,0.0,38
1.0,15.0,4.7,40,1.0,0.0,38
1.0,15.0,4.7,80,1.0,0.0,37
1.0,15.0,4.7,120,1.0,0.0,38
1.0,15.0,4.7,160,0.9736842105263158,0.02631578947368421,38
1.0,15.0,4.7,200,1.0,0.0,38
1.0,25.0,1.23,-200,0.0,0.0,38
1.0,25.0,1.23,-160,0.0,0.0,37
1.0,25.0,1.23,-120,0.02702702702702703,0.027027027027027025,37
1.0,25.0,1.23,-80,0.18421052631578946,0.06373021861834363,38
1.0,25.0,1.23,-40,0.9210526315789473,0.04433127181293719,38
1.0,25.0,1.23,0,0.9736842105263158,0.02631578947368421,38
1.0,25.0,1.23,40,1.0,0.0,37
1.0,25.0,1.23,80,0.972972972972973,0.027027027027027025,37
1.0,25.0,1.23,120,1.0,0.0,37
1.0,25.0,1.23,160,0.9473684210526315,0.036709780655942936,38
1.0,25.0,1.23,200,0.9736842105263158,0.02631578947368421,38
3.0,15.0,1.23,-200,0.0,0.0,38
3.0,15.0,1.23,-160,0.0,0.0,38
3.0,15.0,1.23,-120,0.05263157894736842,0.036709780655942936,38
3.0,15.0,1.23,-80,0.2631578947368421,0.07239266372688177,38
3.0,15.0,1.23,-40,0.868421052631579,0.055572190200903426,38
3.0,15.0,1.23,0,1.0,0.0,38
3.0,15.0,1.23,40,1.0,0.0,38
3.0,15.0,1.23,80,1.0,0.0,37
3.0,15.0,1.23,120,1.0,0.0,38
3.0,15.0,1.23,160,1.0,0.0,38
3.0,15.0,1.23,200,1.0,0.0,38
